Soil_pH,Soil_Moisture,Organic_Carbon,Electrical_Conductivity,Temperature_C,Humidity,Rainfall_mm,Sunlight_Hours,Wind_Speed_kmh,Field_Area_hectare,Previous_Irrigation_mm,Soil_Type_Loamy,Soil_Type_Sandy,Soil_Type_Silt,Crop_Type_Maize,Crop_Type_Potato,Crop_Type_Rice,Crop_Type_Sugarcane,Crop_Type_Wheat,Crop_Growth_Stage_Harvest,Crop_Growth_Stage_Sowing,Crop_Growth_Stage_Vegetative,Season_Rabi,Season_Zaid,Irrigation_Type_Drip,Irrigation_Type_Rainfed,Irrigation_Type_Sprinkler,Water_Source_Rainwater,Water_Source_Reservoir,Water_Source_River,Mulching_Used_Yes,Region_East,Region_North,Region_South,Region_West,Irrigation_Need
8.19,28.1,0.52,1.53,20.57,68.72,1175.64,9.55,11.53,6.17,105.07,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,1
8.09,38.17,1.57,0.69,41.06,37.71,556.77,4.69,18.34,11.71,88.01,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,2
5.5,41.86,0.34,3.32,21.77,37.78,1794.58,5.41,17.97,9.33,11.08,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,1
5.14,33.15,0.42,0.68,16.26,73.18,1972.3,8.78,16.42,0.4,50.04,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,1
7.28,39.86,1.26,2.7,16.51,27.65,1005.0,4.94,17.16,2.68,64.99,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1
7.67,48.7,1.18,2.44,30.34,47.32,1260.28,5.71,13.26,9.09,94.3,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,2
5.79,58.39,0.5,0.82,30.29,68.67,2303.68,9.38,12.45,3.17,38.37,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,2
7.56,15.64,1.2,2.17,13.58,90.32,1992.53,5.01,8.72,1.98,104.21,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1
7.39,48.45,1.19,1.83,23.21,39.19,2058.94,5.57,6.97,6.71,31.19,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,1
5.59,47.93,1.2,2.6,31.95,50.23,2199.56,6.21,4.52,2.21,1.96,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,1
5.52,12.2,0.74,1.12,41.36,62.18,659.77,8.54,13.77,3.07,28.59,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,2
7.17,13.88,1.17,0.27,34.13,39.54,939.1,10.91,16.31,3.77,104.62,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,2
7.75,24.92,1.28,2.88,27.9,92.1,94.76,9.85,6.42,4.15,73.81,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,0
5.48,45.76,0.9,0.45,33.31,68.22,2379.48,4.85,19.99,7.99,73.0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,1
6.04,64.45,1.55,3.47,22.58,92.81,523.7,8.48,3.68,1.17,57.54,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1
7.18,23.48,0.31,2.48,12.05,89.95,1988.12,8.27,16.32,13.69,56.45,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,2
5.43,40.82,1.34,0.33,15.34,54.53,704.57,7.82,18.27,8.56,108.68,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,2
7.83,42.6,1.57,3.23,39.97,74.7,1614.69,8.85,14.36,4.47,73.16,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,1
6.25,62.46,0.57,1.12,33.5,79.22,1579.71,10.35,9.67,7.63,90.74,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2
6.87,57.05,1.49,0.11,25.92,84.39,1523.43,4.37,10.56,13.31,114.08,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,1
7.85,13.85,1.13,0.34,18.08,74.58,631.51,5.53,18.23,3.77,91.22,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,2
5.65,17.75,1.29,1.14,39.34,28.66,1358.54,7.94,19.11,3.77,20.12,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0
8.1,61.76,1.02,2.59,12.3,91.95,2445.49,10.0,5.99,10.6,10.47,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,1
7.11,21.67,1.26,0.38,40.83,52.88,1386.2,5.4,15.38,14.18,42.22,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,0
6.52,13.9,1.53,0.16,16.47,81.05,176.71,5.65,6.2,6.74,14.64,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,2
7.65,47.74,0.43,3.41,14.09,54.88,2256.92,10.74,2.43,14.65,111.08,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,1
5.27,47.44,0.49,0.95,29.57,86.95,1107.01,10.62,7.63,14.31,70.63,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,1
7.99,39.73,0.46,2.76,32.39,47.61,2138.07,8.69,4.92,2.81,56.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,1
6.01,51.3,0.4,1.79,32.84,60.56,1761.98,6.23,17.67,9.22,50.71,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,2
5.93,18.52,0.9,0.42,26.84,86.68,2071.26,5.02,18.19,7.28,13.12,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,2
7.4,37.19,0.85,3.25,20.9,88.82,1116.66,8.97,13.44,9.58,107.74,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
6.83,53.4,0.75,1.35,12.93,69.71,113.17,6.61,3.29,1.74,24.97,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,False,2
8.01,35.19,1.2,1.76,23.53,66.32,1729.23,4.63,14.96,12.66,79.74,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,2
7.3,38.26,1.3,0.63,16.75,60.49,91.99,4.38,12.44,11.39,92.11,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,2
7.8,12.49,0.36,1.97,31.44,46.77,483.49,8.29,13.53,1.35,116.07,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2
6.26,26.87,1.0,3.34,39.33,50.25,338.39,7.65,6.66,3.83,3.19,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,2
7.14,11.12,0.49,2.62,39.59,83.17,777.41,9.92,18.43,9.67,103.48,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,2
5.27,28.36,1.16,1.9,38.12,74.7,588.47,6.6,11.15,8.28,11.44,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,1
6.39,36.98,1.16,2.49,15.86,73.3,582.43,10.51,17.24,12.2,74.3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
7.5,19.09,1.33,2.61,24.13,88.28,990.91,9.44,7.61,14.83,107.83,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
6.71,48.54,1.37,0.47,13.49,75.42,2162.22,4.99,16.09,5.92,118.15,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,1
8.08,36.95,0.52,3.39,12.04,91.5,2423.53,5.61,12.9,9.24,110.05,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,1
7.84,63.38,0.36,0.66,20.65,40.45,2043.25,9.12,3.45,4.3,30.74,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1
6.48,34.9,0.31,2.83,21.64,78.32,1534.08,8.69,8.8,12.57,103.12,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,1
6.51,8.05,0.89,0.91,38.25,81.77,2190.76,5.52,11.34,2.41,78.67,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,0
7.96,11.7,1.28,1.38,36.16,57.79,991.58,8.36,11.97,13.46,69.68,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,2
7.67,17.21,1.23,2.13,22.91,43.57,84.18,7.16,11.45,14.32,6.33,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,0
7.08,28.61,1.25,2.53,17.73,28.39,1271.7,8.41,5.4,14.54,62.09,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,1
5.24,25.97,0.4,1.37,12.02,63.14,1238.41,5.23,18.26,12.77,79.3,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,2
6.79,56.92,0.56,1.51,38.34,56.92,1163.18,8.42,19.58,12.63,69.83,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,1
8.18,47.11,1.58,2.29,33.25,57.49,232.68,4.84,8.75,14.47,95.05,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,2
5.78,63.32,0.4,2.57,13.81,26.56,1784.78,7.18,15.55,6.55,18.45,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
6.55,35.6,1.04,1.63,19.78,37.33,1115.06,6.05,14.38,8.01,15.69,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2
6.9,57.14,1.13,3.31,37.62,31.89,613.34,10.5,2.15,8.73,20.14,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,2
5.1,45.81,0.44,0.85,29.16,68.11,1534.32,8.75,9.32,5.74,91.3,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,1
7.45,43.21,1.39,0.64,26.45,66.3,2013.73,7.48,14.55,1.74,114.55,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,2
4.91,42.7,1.47,1.3,25.48,40.2,766.71,6.32,9.75,3.99,31.64,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1
7.52,37.17,0.46,1.69,15.32,73.63,730.74,10.94,16.28,14.47,46.75,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,2
5.57,42.55,1.31,1.66,19.78,37.82,259.48,10.82,3.52,7.38,39.36,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
6.84,62.73,0.69,3.01,37.31,25.18,887.05,4.59,11.44,13.51,53.0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,1
7.96,48.94,0.37,0.77,20.25,34.64,1332.16,4.54,8.67,12.91,116.44,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,1
6.77,61.31,0.49,3.11,40.23,32.22,677.29,10.71,13.65,9.08,51.37,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
6.9,10.24,0.77,2.1,29.08,81.61,908.68,6.28,11.99,10.55,80.25,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,2
5.25,57.39,0.65,0.15,27.15,94.07,1968.63,8.92,11.24,8.6,63.39,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,1
5.73,61.45,1.24,0.81,37.99,85.02,1434.21,10.29,0.89,12.01,69.51,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,2
6.15,47.53,0.54,3.49,26.31,72.86,55.68,5.34,7.36,11.57,73.14,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,2
5.14,62.86,1.44,3.46,28.43,36.93,146.78,4.86,15.35,10.08,118.63,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,2
7.13,40.44,1.54,1.91,15.62,35.17,303.45,6.98,9.06,7.56,65.88,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
5.88,12.03,1.11,1.07,18.11,58.14,1778.36,4.46,12.4,7.56,68.65,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,2
7.09,50.75,1.25,1.22,29.11,30.16,1663.48,7.11,10.71,11.05,57.11,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1
7.66,18.67,1.01,2.8,23.1,44.87,1871.45,9.38,8.64,0.74,96.92,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,1
7.23,19.91,1.27,1.37,37.84,36.77,48.09,4.34,19.24,12.01,42.36,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
4.92,32.37,0.96,3.09,35.88,27.71,2253.56,8.51,19.71,13.33,101.91,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,2
8.09,31.12,0.74,2.9,39.81,45.37,1903.74,4.06,3.55,7.56,19.47,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
5.57,29.2,1.14,3.49,35.61,55.02,1080.03,8.08,17.25,5.82,99.13,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,2
5.88,23.17,0.32,2.42,18.2,86.23,330.69,10.62,4.78,12.72,59.57,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,2
5.66,38.59,0.45,1.22,13.11,42.79,716.48,8.86,11.13,10.72,49.28,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,1
4.9,15.81,0.57,2.37,19.39,68.06,1495.98,10.13,16.27,4.93,35.68,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,2
5.96,8.14,0.36,2.11,37.59,37.94,1653.22,10.66,15.62,2.24,4.41,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,2
5.9,26.69,1.38,0.66,28.38,64.69,867.5,8.35,17.48,8.78,110.24,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,1
5.6,39.24,1.37,2.44,25.22,66.94,827.34,5.69,9.67,13.6,65.73,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
